LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,utilization_ratio,avg_pay_amt,payment_ratio,delay_trend,months_late,max_delay
360000.0,1,1,2,30,-1,-1,-1,-1,0,0,9939.0,14212.0,44803.0,118712.0,34244.0,21269.0,14226.0,46012.0,129567.0,685.0,425.0,4137.0,40529.833333333336,0.11258287037037037,32508.666666666668,0.8020922859292948,-1,0,0
300000.0,1,2,2,38,1,-1,0,0,0,0,5256.0,2491.0,3523.0,6355.0,5055.0,-445.0,4000.0,2000.0,3000.0,0.0,0.0,0.0,3705.8333333333335,0.012352777777777778,1500.0,0.4047672588261749,1,1,1
10000.0,2,3,2,36,0,0,0,0,0,0,4945.0,6157.0,7172.0,8048.0,8318.0,8679.0,1300.0,1124.0,1000.0,400.0,500.0,200.0,7219.833333333333,0.7219833333333333,754.0,0.10443454373369654,0,0,0
160000.0,2,3,1,36,-2,-2,-2,-2,-2,-2,170.0,1062.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0,205.33333333333334,0.0012833333333333334,177.0,0.862012987012987,0,0,-2
400000.0,1,1,2,37,-1,-1,-1,-1,-2,-1,385.0,12695.0,1290.0,0.0,0.0,3058.0,13032.0,1290.0,0.0,0.0,3058.0,3768.0,2904.6666666666665,0.007261666666666666,3524.6666666666665,1.213449621299059,0,0,-1
20000.0,1,1,2,24,-2,-2,-2,-2,-2,-2,299.0,-1.0,-1.0,494.0,2284.0,490.0,0.0,0.0,495.0,2290.0,491.0,1695.0,594.1666666666666,0.029708333333333333,828.5,1.394389901823282,0,0,-2
140000.0,2,1,3,48,1,-1,-1,-1,-1,-1,0.0,780.0,1176.0,0.0,780.0,642.0,780.0,1176.0,0.0,780.0,642.0,0.0,563.0,0.004021428571428572,563.0,1.0,2,1,1
220000.0,1,1,2,31,0,0,0,0,0,0,163148.0,158197.0,158956.0,157953.0,157098.0,157099.0,5725.0,5971.0,5846.0,5887.0,5802.0,5895.0,158741.83333333334,0.7215537878787879,5854.333333333333,0.03687958750633891,0,0,0
50000.0,1,3,1,38,0,0,0,0,0,0,31304.0,33479.0,34617.0,35735.0,37154.0,38380.0,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,35111.5,0.70223,2166.6666666666665,0.06170817728284655,0,0,0
150000.0,1,1,2,30,0,0,0,0,0,0,147112.0,122159.0,125470.0,119007.0,101928.0,103989.0,4518.0,6000.0,4055.0,13980.0,4000.0,3950.0,119944.16666666667,0.7996277777777778,6083.833333333333,0.05072221102874253,0,0,0
170000.0,2,2,2,33,-1,-1,-2,-2,-2,-2,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.8333333333333,0.0015166666666666666,0.0,0.0,1,0,-1
50000.0,1,1,2,25,0,0,0,-2,-2,-2,50401.0,46275.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,16112.666666666666,0.32225333333333334,833.3333333333334,0.05171914435847574,2,0,0
500000.0,2,2,1,38,0,0,0,0,0,0,80460.0,79689.0,74664.0,70270.0,66053.0,63924.0,3527.0,3030.0,3028.0,2513.0,2100.0,2524.0,72510.0,0.14502,2787.0,0.038436077782374845,0,0,0
260000.0,2,2,2,25,0,0,0,0,-1,0,16373.0,15249.0,15018.0,15520.0,3491.0,5651.0,5006.0,5000.0,5000.0,3491.0,3000.0,2000.0,11883.666666666666,0.04570641025641026,3916.1666666666665,0.3295419483324451,0,0,0
340000.0,1,2,1,43,1,-2,-2,-2,-2,-2,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,-0.0,3,1,1
50000.0,1,3,2,39,2,0,0,0,0,-1,42245.0,42022.0,45811.0,48192.0,9498.0,6733.0,30003.0,13000.0,9036.0,6190.0,10135.0,16000.0,32416.833333333332,0.6483366666666667,14060.666666666666,0.4337458419236919,3,1,2
50000.0,1,2,2,25,2,0,0,0,0,0,48885.0,49133.0,48468.0,42840.0,30378.0,29706.0,2200.0,2500.0,2070.0,1266.0,2000.0,1068.0,41568.333333333336,0.8313666666666667,1850.6666666666667,0.04452106972454994,2,1,2
460000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,30765.0,13883.0,19146.0,27639.0,38586.0,-260.0,13953.0,19441.0,27778.0,38780.0,0.0,0.0,21626.5,0.04701413043478261,16658.666666666668,0.7702895367566027,0,0,-1
20000.0,2,3,1,24,-1,-1,-2,-1,-1,-2,4983.0,-74.0,-74.0,749.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,519.0,930.6666666666666,0.04653333333333333,223.66666666666666,0.2403295128939828,1,0,-1
80000.0,1,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,30000.0,150.0,657.0,25.0,0.0003125,5134.5,5.0,0,0,-2
270000.0,2,1,2,45,0,0,0,0,0,0,96131.0,98635.0,39177.0,110453.0,111230.0,113670.0,4204.0,2819.0,93694.0,3948.0,4199.0,3309.0,94882.66666666667,0.3514172839506173,18695.5,0.19703809617492482,0,0,0
110000.0,2,2,2,32,3,2,0,0,0,0,108087.0,103307.0,103749.0,78961.0,76180.0,76353.0,0.0,5100.0,3411.0,3003.0,3000.0,3001.0,91106.16666666667,0.8282378787878788,2919.1666666666665,0.03204137297694814,3,2,3
210000.0,1,3,2,32,0,0,0,0,0,0,204157.0,211065.0,206043.0,181945.0,52712.0,3574.0,10059.0,10120.0,8256.0,5000.0,4036.0,153904.0,143249.33333333334,0.6821396825396826,31895.833333333332,0.22265955862505465,0,0,0
70000.0,2,3,1,55,0,0,0,0,0,0,68467.0,64657.0,55201.0,26213.0,26734.0,27304.0,2249.0,1519.0,1435.0,956.0,1000.0,1060.0,44762.666666666664,0.6394666666666666,1369.8333333333333,0.03060213868700107,0,0,0
360000.0,2,1,2,32,0,0,0,0,-1,0,192160.0,197204.0,119028.0,103046.0,15863.0,10503.0,20104.0,4816.0,2061.0,15863.0,21.0,5016.0,106300.66666666667,0.29527962962962967,7980.166666666667,0.0750716521062897,0,0,0
140000.0,2,2,1,41,0,0,0,0,2,0,43616.0,44710.0,45661.0,50880.0,49934.0,51106.0,2100.0,2000.0,6000.0,0.0,2000.0,4200.0,47651.166666666664,0.3403654761904762,2716.6666666666665,0.057011545712416976,0,1,2
60000.0,2,2,1,40,1,2,2,0,0,0,57388.0,58381.0,56363.0,47940.0,30134.0,31144.0,2522.0,0.0,3000.0,1083.0,1500.0,1500.0,46891.666666666664,0.7815277777777777,1600.8333333333333,0.03413897280966768,1,3,2
390000.0,1,2,1,37,0,0,0,0,0,0,174603.0,178087.0,185212.0,187648.0,192538.0,198828.0,6379.0,10000.0,7001.0,8001.0,10000.0,10000.0,186152.66666666666,0.4773145299145299,8563.5,0.04600256420357485,0,0,0
140000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,711.0,711.0,711.0,10976.0,711.0,711.0,711.0,711.0,10976.0,711.0,711.0,291.0,2421.8333333333335,0.017298809523809525,2351.8333333333335,0.9710962769251944,0,0,-1
180000.0,1,1,1,38,1,-2,-1,-1,-2,-1,-47.0,-47.0,470.0,0.0,0.0,800.0,0.0,517.0,0.0,0.0,800.0,0.0,196.0,0.0010888888888888888,219.5,1.1198979591836735,2,1,1
170000.0,2,2,2,31,0,0,0,-1,-1,-2,20625.0,21386.0,0.0,522.0,0.0,0.0,1700.0,0.0,522.0,0.0,0.0,0.0,7088.833333333333,0.041699019607843134,370.3333333333333,0.05224178872875179,2,0,0
500000.0,1,1,1,36,0,0,0,0,0,0,294827.0,292920.0,291760.0,288024.0,274632.0,266669.0,20007.0,20026.0,20020.0,10017.0,15024.0,10002.0,284805.3333333333,0.5696106666666666,15849.333333333334,0.05564970693432708,0,0,0
320000.0,1,1,1,43,0,0,0,0,0,0,110032.0,110045.0,112393.0,111541.0,114934.0,118228.0,4028.0,4000.0,5000.0,5000.0,5000.0,5000.0,112862.16666666667,0.3526942708333333,4671.333333333333,0.04138971872771064,0,0,0
180000.0,2,1,1,42,1,-1,-1,-2,-2,-2,0.0,1290.0,0.0,0.0,1200.0,0.0,1290.0,0.0,0.0,1200.0,0.0,0.0,415.0,0.0023055555555555555,415.0,1.0,3,1,1
230000.0,2,3,1,32,0,0,0,0,0,0,195126.0,88743.0,92195.0,94814.0,98182.0,98457.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,111252.83333333333,0.48370797101449275,4833.333333333333,0.04344458643000852,0,0,0
50000.0,2,2,1,34,0,0,0,0,0,0,40798.0,38937.0,34737.0,18702.0,15604.0,16333.0,2000.0,2000.0,1000.0,578.0,1000.0,1000.0,27518.5,0.55037,1263.0,0.045896396969311554,0,0,0
80000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,2431.0,29426.0,5288.0,1823.0,19879.0,1974.0,31386.0,5296.0,1823.0,19884.0,1974.0,9686.0,10136.833333333334,0.1267104166666667,11674.833333333334,1.1517239111491098,0,0,-2
180000.0,2,2,1,26,-2,-2,-2,-2,-2,-1,52666.0,181987.0,181255.0,174825.0,140909.0,177257.0,272817.0,7017.0,8201.0,8246.0,186732.0,8000.0,151483.16666666666,0.8415731481481481,81835.5,0.5402283422030391,-1,0,-1
410000.0,1,1,2,27,0,-1,-1,0,-1,-1,7189.0,15646.0,15678.0,40512.0,17884.0,34251.0,16090.0,16076.0,40203.0,17974.0,34518.0,369.0,21860.0,0.053317073170731706,20871.666666666668,0.9547880451357121,1,0,0
40000.0,2,3,1,60,0,0,0,0,0,0,14019.0,15780.0,18519.0,21058.0,8204.0,9899.0,2000.0,3000.0,3000.0,6000.0,2000.0,2000.0,14579.833333333334,0.36449583333333335,3000.0,0.20576366899484447,0,0,0
150000.0,2,3,1,45,2,2,2,0,0,0,179441.0,169947.0,153522.0,150779.0,49198.0,50277.0,7333.0,4.0,4104.0,15000.0,2000.0,2200.0,125527.33333333333,0.8368488888888889,5106.833333333333,0.040683038488297366,2,3,2
130000.0,1,1,2,49,2,2,2,2,2,2,68739.0,70024.0,68345.0,72487.0,73591.0,75161.0,3000.0,0.0,5900.0,2900.0,2900.0,2900.0,71391.16666666667,0.5491628205128205,2933.3333333333335,0.04108818317859119,0,6,2
240000.0,2,2,2,51,-2,-2,-2,-2,-2,-2,489.0,4006.0,696.0,696.0,696.0,696.0,4006.0,696.0,696.0,696.0,696.0,1542.0,1213.1666666666667,0.0050548611111111115,1388.6666666666667,1.1446627283967579,0,0,-2
400000.0,2,2,2,30,0,0,0,0,0,0,438569.0,446484.0,454826.0,411587.0,368563.0,252669.0,16718.0,16289.0,14100.0,12958.0,7807.0,6667.0,395449.6666666667,0.9886241666666667,12423.166666666666,0.0314152917901899,0,0,0
140000.0,2,1,2,26,0,0,0,0,0,0,84151.0,87784.0,90424.0,92022.0,95377.0,98237.0,5000.0,5000.0,4000.0,5000.0,5000.0,5000.0,91332.5,0.652375,4833.333333333333,0.05292019087765399,0,0,0
80000.0,1,3,2,33,0,0,0,0,0,0,55424.0,56598.0,57724.0,58892.0,61991.0,63224.0,2068.0,2081.0,2113.0,5000.0,2264.0,2342.0,58975.5,0.73719375,2644.6666666666665,0.04484348020223087,0,0,0
410000.0,2,2,2,42,0,0,0,-1,-1,0,37492.0,33535.0,7267.0,14190.0,132106.0,289397.0,1625.0,1031.0,14224.0,132116.0,163020.0,10014.0,85664.5,0.20893780487804878,53671.666666666664,0.6265333559019975,0,0,0
270000.0,2,1,1,33,0,0,0,-2,-1,0,22604.0,26906.0,0.0,0.0,4448.0,5667.0,5000.0,0.0,0.0,4448.0,1300.0,2443.0,9937.5,0.03680555555555556,2198.5,0.22123270440251572,0,0,0
210000.0,1,3,1,44,1,2,2,-2,-2,-2,19131.0,18447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263.0,0.029823809523809523,0.0,0.0,3,3,2
20000.0,1,2,2,23,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,17330.0,16066.0,0.0,0.0,0.0,17330.0,738.0,1000.0,5566.0,0.2783,3178.0,0.5709665828242904,1,1,1
500000.0,2,1,1,40,-1,-1,0,0,0,0,4240.0,80648.0,110704.0,99984.0,71135.0,56594.0,80648.0,35000.0,10000.0,10000.0,2430.0,10000.0,70550.83333333333,0.14110166666666665,24679.666666666668,0.34981396392671954,-1,0,0
120000.0,2,3,1,39,0,0,0,0,2,2,116983.0,117616.0,74853.0,78692.0,78456.0,76140.0,5750.0,4000.0,6300.0,3000.0,0.0,3700.0,90456.66666666667,0.7538055555555556,3791.6666666666665,0.04191693997125695,-2,2,2
30000.0,1,2,2,25,0,0,0,0,-1,-1,29745.0,16309.0,5235.0,3122.0,11446.0,1914.0,2500.0,1517.0,2000.0,11446.0,1914.0,6699.0,11295.166666666666,0.37650555555555554,4346.0,0.3847663454870077,1,0,0
30000.0,2,3,1,42,2,-1,-1,-1,0,-1,836.0,836.0,836.0,1672.0,836.0,390.0,836.0,836.0,1672.0,0.0,390.0,930.0,901.0,0.030033333333333332,777.3333333333334,0.8627450980392157,3,1,2
80000.0,2,1,2,24,-2,-2,-2,-2,-2,-2,0.0,698.0,4949.0,967.0,5762.0,0.0,698.0,4949.0,967.0,5775.0,0.0,0.0,2062.6666666666665,0.02578333333333333,2064.8333333333335,1.0010504201680674,0,0,-2
360000.0,2,2,1,36,0,0,0,0,0,0,16557.0,18369.0,20067.0,48307.0,12918.0,12375.0,3000.0,2000.0,29079.0,1066.0,1000.0,1000.0,21432.166666666668,0.0595337962962963,6190.833333333333,0.2888570917546056,0,0,0
30000.0,2,3,1,43,2,0,0,0,0,0,30346.0,29885.0,20453.0,16076.0,15844.0,15785.0,1702.0,1531.0,1544.0,702.0,724.0,557.0,21398.166666666668,0.7132722222222223,1126.6666666666667,0.05265248580485867,2,1,2
500000.0,2,1,2,30,1,-1,2,-1,-1,-1,17144.0,2447.0,1221.0,1157.0,1133.0,2107.0,3678.0,6.0,1162.0,1133.0,1010.0,5.0,4201.5,0.008403,1165.6666666666667,0.277440596612321,2,2,2
210000.0,1,2,1,37,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0,150.0,150.0,150.0,100.0,75.0,0.00035714285714285714,91.66666666666667,1.2222222222222223,2,1,1
90000.0,2,1,2,33,-1,-1,-1,-1,-1,-1,3000.0,6000.0,0.0,3000.0,3000.0,3000.0,6000.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.03333333333333333,3000.0,1.0,0,0,-1
120000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,890.0,390.0,390.0,1480.0,0.0,6477.0,390.0,390.0,1480.0,0.0,6477.0,0.0,1604.5,0.013370833333333334,1456.1666666666667,0.9075516775734913,0,0,-1
50000.0,1,2,1,29,1,2,0,0,0,2,23451.0,22781.0,24108.0,25203.0,26681.0,26117.0,0.0,2000.0,1800.0,2200.0,0.0,2250.0,24723.5,0.49447,1375.0,0.055615103039618176,-1,3,2
70000.0,2,3,1,53,2,0,0,0,0,0,70659.0,61100.0,62497.0,47581.0,48805.0,50018.0,3000.0,3200.0,2000.0,2000.0,2000.0,2000.0,56776.666666666664,0.8110952380952381,2366.6666666666665,0.041683790289438145,2,1,2
80000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,6746.0,556.0,556.0,2904.0,556.0,4226.0,556.0,556.0,2904.0,556.0,4226.0,3683.0,2590.6666666666665,0.03238333333333333,2080.1666666666665,0.8029464745239321,0,0,-2
50000.0,2,2,1,26,0,0,0,0,0,0,44335.0,44626.0,40928.0,29367.0,29156.0,27337.0,2126.0,2104.0,990.0,1200.0,1654.0,897.0,35958.166666666664,0.7191633333333333,1495.1666666666667,0.04158072575075667,0,0,0
110000.0,2,2,1,62,0,0,0,0,0,2,65932.0,66740.0,68170.0,69634.0,73981.0,72676.0,2500.0,2500.0,2600.0,5519.0,0.0,3000.0,69522.16666666667,0.6320196969696971,2686.5,0.03864235148022333,-2,1,2
30000.0,2,2,2,25,1,2,2,2,2,2,26568.0,27456.0,27915.0,27185.0,28806.0,28208.0,1600.0,1200.0,0.0,2200.0,0.0,2500.0,27689.666666666668,0.922988888888889,1250.0,0.04514319421204059,-1,6,2
40000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,1858.0,220.0,960.0,960.0,960.0,1383.0,220.0,960.0,960.0,960.0,1383.0,960.0,1056.8333333333333,0.02642083333333333,907.1666666666666,0.858381958681596,0,0,-2
50000.0,2,1,2,25,0,0,0,0,0,0,41892.0,43875.0,45052.0,44938.0,40655.0,40930.0,3000.0,2200.0,2000.0,2000.0,2000.0,3000.0,42890.333333333336,0.8578066666666667,2366.6666666666665,0.05517948877369414,0,0,0
160000.0,1,1,2,31,1,2,0,0,0,0,56432.0,55371.0,56316.0,59331.0,60227.0,61778.0,0.0,2000.0,3500.0,2000.0,2200.0,3000.0,58242.5,0.364015625,2116.6666666666665,0.036342304445493696,1,2,2
60000.0,2,2,2,29,0,0,0,0,0,0,54932.0,85672.0,41483.0,19394.0,18893.0,19043.0,1900.0,1572.0,1000.0,700.0,668.0,6000.0,39902.833333333336,0.6650472222222222,1973.3333333333333,0.04945346403972984,0,0,0
150000.0,2,1,2,26,0,-1,-1,-1,-1,-1,7448.0,2089.0,174.0,640.0,2414.0,500.0,2089.0,174.0,640.0,2414.0,500.0,3158.0,2210.8333333333335,0.01473888888888889,1495.8333333333333,0.676592536750848,1,0,0
20000.0,1,2,1,47,0,0,0,0,0,0,15166.0,15014.0,16024.0,16345.0,17579.0,18750.0,1257.0,1267.0,588.0,1500.0,1500.0,0.0,16479.666666666668,0.8239833333333334,1018.6666666666666,0.061813548008657127,0,0,0
50000.0,1,2,3,53,0,0,0,0,0,-1,49170.0,49446.0,36445.0,24788.0,24967.0,28652.0,2009.0,2500.0,1000.0,1500.0,28939.0,1200.0,35578.0,0.71156,6191.333333333333,0.17402139899188637,1,0,0
230000.0,2,1,2,35,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,150.0,25.0,0.00010869565217391305,50.0,2.0,-1,0,-1
90000.0,2,1,1,29,2,2,2,2,2,2,42815.0,41826.0,45136.0,46098.0,45059.0,79127.0,0.0,4000.0,2000.0,0.0,35000.0,3000.0,50010.166666666664,0.5556685185185185,7333.333333333333,0.14663685050706357,0,6,2
50000.0,1,3,2,26,0,0,0,0,0,-1,24132.0,20109.0,19932.0,19762.0,10708.0,20148.0,1902.0,1200.0,30.0,1031.0,20201.0,605.0,19131.833333333332,0.3826366666666666,4161.5,0.21751705273061478,1,0,0
50000.0,1,2,1,42,1,2,0,0,-1,2,49559.0,48019.0,45368.0,-500.0,7907.0,7258.0,0.0,2200.0,0.0,8407.0,0.0,1000.0,26268.5,0.52537,1934.5,0.07364333707672688,-1,3,2
200000.0,2,1,2,32,1,-1,-1,-1,-2,-2,0.0,2300.0,15093.0,0.0,0.0,0.0,2300.0,15093.0,0.0,0.0,0.0,0.0,2898.8333333333335,0.014494166666666667,2898.8333333333335,1.0,3,1,1
80000.0,2,2,2,30,-1,-1,-1,-1,-1,0,5919.0,5545.0,2154.0,583.0,11381.0,9508.0,5548.0,2154.0,583.0,11381.0,190.0,74.0,5848.333333333333,0.07310416666666666,3321.6666666666665,0.5679680820746652,-1,0,0
150000.0,2,2,1,27,-1,-1,-1,-1,-1,-2,9377.0,11908.0,-5132.0,20710.0,0.0,0.0,11908.0,3038.0,42429.0,0.0,0.0,53867.0,6143.833333333333,0.040958888888888885,18540.333333333332,3.017714239210048,1,0,-1
30000.0,2,1,1,30,0,0,0,0,0,2,28289.0,29537.0,29378.0,22692.0,24169.0,23782.0,2013.0,1440.0,800.0,1800.0,108.0,1130.0,26307.833333333332,0.8769277777777778,1215.1666666666667,0.046190298200155855,-2,1,2
320000.0,2,2,1,39,-1,-1,-1,-1,-1,0,42442.0,3336.0,7210.0,6091.0,24641.0,30005.0,3336.0,7210.0,6091.0,24641.0,30000.0,5645.0,18954.166666666668,0.059231770833333336,12820.5,0.6763948120466036,-1,0,0
50000.0,1,2,2,46,2,2,0,0,0,0,49423.0,48332.0,46043.0,18759.0,19161.0,19516.0,10.0,2000.0,655.0,688.0,666.0,649.0,33539.0,0.67078,778.0,0.02319687527952533,2,2,2
320000.0,2,3,1,30,0,0,0,0,0,0,49889.0,51151.0,48449.0,48948.0,49967.0,36697.0,2825.0,2961.0,1600.0,1579.0,1692.0,1068.0,47516.833333333336,0.14849010416666666,1954.1666666666667,0.04112577647921263,0,0,0
400000.0,1,1,1,49,-1,-1,-1,-1,-2,-2,38810.0,58265.0,49415.0,0.0,0.0,0.0,58265.0,49415.0,0.0,0.0,0.0,0.0,24415.0,0.0610375,17946.666666666668,0.7350672400846474,1,0,-1
140000.0,2,2,1,33,0,0,0,0,0,0,133094.0,132777.0,131672.0,133496.0,128509.0,124035.0,5005.0,4603.0,5002.0,4505.0,4400.0,4300.0,130597.16666666667,0.9328369047619048,4635.833333333333,0.03549719685087604,0,0,0
280000.0,2,2,2,35,0,0,0,0,0,0,259637.0,259593.0,261595.0,267359.0,236734.0,231064.0,10028.0,12500.0,13106.0,231064.0,15004.0,8004.0,252663.66666666666,0.9023702380952381,48284.333333333336,0.19110121360280005,0,0,0
240000.0,1,1,1,47,-2,-2,-2,-2,-2,-2,5731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.1666666666666,0.003979861111111111,0.0,0.0,0,0,-2
200000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,-3.0,687.0,2740.0,2044.0,1614.0,2066.0,690.0,2753.0,2054.0,1622.0,2076.0,578.0,1524.6666666666667,0.0076233333333333335,1628.8333333333333,1.0683209444687363,0,0,-2
210000.0,2,2,1,32,0,0,0,0,-1,-1,189307.0,194602.0,199963.0,205137.0,84877.0,83899.0,8438.0,10000.0,10000.0,84890.0,2948.0,3497.0,159630.83333333334,0.7601468253968254,19962.166666666668,0.12505207327322937,1,0,0
200000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,5624.0,2519.0,2519.0,2519.0,13137.0,566.0,2519.0,2519.0,2519.0,13137.0,566.0,416.0,4480.666666666667,0.022403333333333334,3612.6666666666665,0.8062788275554232,0,0,-1
70000.0,2,2,2,26,0,0,0,0,0,0,23790.0,23880.0,24843.0,25338.0,25461.0,26008.0,1425.0,1388.0,883.0,906.0,952.0,877.0,24886.666666666668,0.3555238095238095,1071.8333333333333,0.0430685775515671,0,0,0
50000.0,1,2,1,36,0,0,2,0,0,0,14668.0,17194.0,13948.0,12165.0,10242.0,8428.0,2800.0,0.0,500.0,360.0,500.0,125.0,12774.166666666666,0.25548333333333334,714.1666666666666,0.05590710418161654,0,1,2
90000.0,2,1,1,29,0,0,0,0,0,0,4034.0,11387.0,4387.0,35670.0,41995.0,35912.0,10400.0,3400.0,36139.0,618.0,3200.0,8500.0,22230.833333333332,0.24700925925925923,10376.166666666666,0.4667466356786745,0,0,0
50000.0,2,3,2,28,0,0,0,0,0,0,51422.0,50525.0,49691.0,49308.0,30284.0,30554.0,2100.0,2500.0,28400.0,1100.0,2000.0,1500.0,43630.666666666664,0.8726133333333332,6266.666666666667,0.14362986278764173,0,0,0
50000.0,1,1,2,23,0,0,0,0,0,0,48954.0,35213.0,33404.0,18727.0,13793.0,19354.0,2000.0,4005.0,1000.0,1000.0,6000.0,1000.0,28240.833333333332,0.5648166666666666,2500.8333333333335,0.08855380802030158,0,0,0
500000.0,2,2,2,29,0,0,0,0,0,0,455042.0,364288.0,261185.0,215575.0,174736.0,118438.0,12564.0,10000.0,6476.0,5489.0,5000.0,5000.0,264877.3333333333,0.5297546666666666,7421.5,0.028018630007349315,0,0,0
80000.0,2,3,1,49,-1,-1,-1,-1,-1,-1,3367.0,4641.0,2290.0,1459.0,6764.0,7601.0,4641.0,2290.0,1459.0,6764.0,7601.0,7990.0,4353.666666666667,0.054420833333333335,5124.166666666667,1.1769772605466657,0,0,-1
260000.0,1,2,2,28,0,0,0,0,0,0,234867.0,237497.0,215343.0,205576.0,207688.0,198955.0,10500.0,9150.0,7500.0,8000.0,7500.0,7100.0,216654.33333333334,0.8332858974358974,8291.666666666666,0.03827140929560605,0,0,0
110000.0,2,2,2,32,1,-1,-1,-1,-1,0,-296.0,1733.0,-153.0,6540.0,632.0,316.0,2345.0,0.0,7009.0,632.0,0.0,36049.0,1462.0,0.013290909090909091,7672.5,5.0,1,1,1
200000.0,1,3,2,27,0,0,0,0,0,0,60225.0,61040.0,32298.0,31046.0,21581.0,16001.0,4119.0,5000.0,3037.0,3025.0,3035.0,3000.0,37031.833333333336,0.18515916666666668,3536.0,0.09548541570090598,0,0,0
160000.0,2,3,1,44,0,-1,-1,2,2,2,6061.0,1594.0,2904.0,2313.0,2753.0,2191.0,2000.0,3037.0,0.0,1000.0,0.0,5000.0,2969.3333333333335,0.018558333333333333,1839.5,0.6194993264481364,-2,3,2
240000.0,1,1,1,42,0,0,0,0,0,0,72339.0,91045.0,91027.0,51508.0,51127.0,0.0,20000.0,2213.0,1030.0,1023.0,6790.0,10893.0,59507.666666666664,0.2479486111111111,6991.5,0.1174890630338948,0,0,0
170000.0,2,3,2,53,0,0,0,0,0,0,161858.0,162402.0,159863.0,159700.0,77043.0,77047.0,5800.0,6500.0,5000.0,3000.0,3000.0,2500.0,132985.5,0.7822676470588236,4300.0,0.03233435224140978,0,0,0
360000.0,1,1,1,47,0,-1,0,0,0,-1,10221.0,8337.0,9696.0,14332.0,21446.0,9476.0,8536.0,5000.0,8500.0,10000.0,9476.0,7000.0,12251.333333333334,0.03403148148148148,8085.333333333333,0.6599553790063666,1,0,0
20000.0,1,1,2,28,1,2,0,0,2,2,8469.0,8187.0,9097.0,10935.0,10463.0,11295.0,0.0,1200.0,2000.0,0.0,1000.0,0.0,9741.0,0.48705,700.0,0.07186120521507032,-1,4,2
280000.0,2,1,1,41,2,-1,-1,-1,-2,-1,280.0,6852.0,486.0,0.0,0.0,244.0,6859.0,486.0,0.0,0.0,244.0,0.0,1310.3333333333333,0.0046797619047619044,1264.8333333333333,0.9652760111930806,3,1,2
600000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,-84.0,115.0,349.0,-9.0,-9.0,-9.0,700.0,349.0,9.0,0.0,0.0,0.0,58.833333333333336,9.805555555555556e-05,176.33333333333334,2.997167138810198,0,0,-2
320000.0,2,1,2,29,0,0,0,0,0,0,198441.0,202806.0,207050.0,201114.0,190921.0,191781.0,10000.0,10000.0,10000.0,10000.0,7000.0,10000.0,198685.5,0.6208921875,9500.0,0.047814259218715,0,0,0
280000.0,2,1,2,28,-1,2,-1,-1,-1,2,5432.0,2146.0,1688.0,1226.0,6394.0,1626.0,0.0,1688.0,1226.0,7000.0,0.0,3146.0,3085.3333333333335,0.01101904761904762,2176.6666666666665,0.7054883318928262,-3,2,2
250000.0,1,3,1,28,0,0,0,0,0,0,249827.0,191305.0,90497.0,92278.0,93354.0,95309.0,8500.0,3899.0,3913.0,3186.0,3301.0,3525.0,135428.33333333334,0.5417133333333334,4387.333333333333,0.032395978192648014,0,0,0
210000.0,2,1,1,37,0,0,-2,-2,-1,-1,2960.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,526.3333333333334,0.0025063492063492065,33.0,0.06269791006966434,1,0,0
